best_iteration,description,fold_id,returncode,run_dir,run_id,run_tag,skipped,test_pr_auc,test_roc_auc,train_pr_auc,train_roc_auc,val_pr_auc,val_roc_auc
476,"A3 trailing windows (1, 6, 24, 48, 168)",A,0,/home/mykola/repos/kaggle_clicks/runs/20251221_055523_paper_full_grid_10pct_A3_trailing_foldA,A3_trailing,paper_full_grid_10pct_A3_trailing_foldA,True,0.37874918169021443,0.7483079780328299,0.39292202547458893,0.7582356851378782,0.3590027754697106,0.7536381692238925
397,"A3 trailing windows (1, 6, 24, 48, 168)",B,0,/home/mykola/repos/kaggle_clicks/runs/20251221_060137_paper_full_grid_10pct_A3_trailing_foldB,A3_trailing,paper_full_grid_10pct_A3_trailing_foldB,True,0.35629291603529206,0.7519771239999959,0.393240358181727,0.7539705444554758,0.3683299548479239,0.7642582137370539
405,"A3 gap g=1 windows (1, 6, 24, 48, 168)",A,0,/home/mykola/repos/kaggle_clicks/runs/20251221_060734_paper_full_grid_10pct_A3_gap1_foldA,A3_gap1,paper_full_grid_10pct_A3_gap1_foldA,True,0.37422890178322277,0.7460469753685386,0.3907729393514974,0.7565278665841908,0.35678870208638935,0.7521158843786432
347,"A3 gap g=1 windows (1, 6, 24, 48, 168)",B,0,/home/mykola/repos/kaggle_clicks/runs/20251221_061425_paper_full_grid_10pct_A3_gap1_foldB,A3_gap1,paper_full_grid_10pct_A3_gap1_foldB,True,0.3542958246508741,0.7504355765943183,0.39103699496756716,0.7522285163881738,0.3660059043907308,0.7622600597803859
536,"A3 bucket edges (1, 6, 24, 48, 168)",A,0,/home/mykola/repos/kaggle_clicks/runs/20251221_062108_paper_full_grid_10pct_A3_bucket_foldA,A3_bucket,paper_full_grid_10pct_A3_bucket_foldA,True,0.37464667494472353,0.7471455615602183,0.3935792655543969,0.7586101031939305,0.3591911005018058,0.7536426760367608
390,"A3 bucket edges (1, 6, 24, 48, 168)",B,0,/home/mykola/repos/kaggle_clicks/runs/20251221_062804_paper_full_grid_10pct_A3_bucket_foldB,A3_bucket,paper_full_grid_10pct_A3_bucket_foldB,True,0.354693694509548,0.7506445517577418,0.39182959309844145,0.7527380205222243,0.3655529483591617,0.7622453257987802
602,"A3 calendar windows on trailing (1, 6, 24, 48, 168)",A,0,/home/mykola/repos/kaggle_clicks/runs/20251221_063436_paper_full_grid_10pct_A3_calendar_foldA,A3_calendar,paper_full_grid_10pct_A3_calendar_foldA,True,0.37741072454306684,0.7483499448230259,0.3955430736699131,0.7599742506745802,0.3588770985461923,0.753375375644209
336,"A3 calendar windows on trailing (1, 6, 24, 48, 168)",B,0,/home/mykola/repos/kaggle_clicks/runs/20251221_064207_paper_full_grid_10pct_A3_calendar_foldB,A3_calendar,paper_full_grid_10pct_A3_calendar_foldB,True,0.3564040468382937,0.7517800292209833,0.39162180953225056,0.7527437357590346,0.3675787121784846,0.7641885145091248
781,A3 event windows last50,A,0,/home/mykola/repos/kaggle_clicks/runs/20251221_064852_paper_full_grid_10pct_A3_event50_foldA,A3_event50,paper_full_grid_10pct_A3_event50_foldA,True,0.37843702995270967,0.7486389273944882,0.39929610926105863,0.7622107759953431,0.3594663863032987,0.7546349667113824
418,A3 event windows last50,B,0,/home/mykola/repos/kaggle_clicks/runs/20251221_065648_paper_full_grid_10pct_A3_event50_foldB,A3_event50,paper_full_grid_10pct_A3_event50_foldB,True,0.35744831609221367,0.7524491814824986,0.3936986629164738,0.7542530726783724,0.3694710547195793,0.7643336940400207
469,"A4 trailing windows (1, 2, 4, 8, 16, 24, 48, 96, 168)",A,0,/home/mykola/repos/kaggle_clicks/runs/20251221_070343_paper_full_grid_10pct_A4_trailing_foldA,A4_trailing,paper_full_grid_10pct_A4_trailing_foldA,True,0.375092068137673,0.7456017405649966,0.39281880215207426,0.7580131124516619,0.3587708290306203,0.7536418453699982
360,"A4 trailing windows (1, 2, 4, 8, 16, 24, 48, 96, 168)",B,0,/home/mykola/repos/kaggle_clicks/runs/20251221_071321_paper_full_grid_10pct_A4_trailing_foldB,A4_trailing,paper_full_grid_10pct_A4_trailing_foldB,True,0.35586726144798475,0.7519678715356674,0.39225518071444654,0.7532351530794117,0.36730663357987114,0.7638027398110372
410,"A4 gap g=1 windows (1, 2, 4, 8, 16, 24, 48, 96, 168)",A,0,/home/mykola/repos/kaggle_clicks/runs/20251221_183006_paper_full_grid_10pct_A4_gap1_foldA,A4_gap1,paper_full_grid_10pct_A4_gap1_foldA,False,0.3730237373197577,0.7451183520908176,0.3906641251318514,0.7565787904708089,0.3572086399633243,0.7524964418717427
421,"A4 gap g=1 windows (1, 2, 4, 8, 16, 24, 48, 96, 168)",B,0,/home/mykola/repos/kaggle_clicks/runs/20251221_183007_paper_full_grid_10pct_A4_gap1_foldB,A4_gap1,paper_full_grid_10pct_A4_gap1_foldB,False,0.3560952331342218,0.7510408971489981,0.3936416944596633,0.7538048290621747,0.367447243544763,0.7626386155117975
740,"A4 bucket edges (1, 2, 4, 8, 16, 24, 48, 96, 168)",A,0,/home/mykola/repos/kaggle_clicks/runs/20251221_183007_paper_full_grid_10pct_A4_bucket_foldA,A4_bucket,paper_full_grid_10pct_A4_bucket_foldA,False,0.37564104793190956,0.7464534641104871,0.39839347028618033,0.7614823540359753,0.3604775520621808,0.7536526106247262
427,"A4 bucket edges (1, 2, 4, 8, 16, 24, 48, 96, 168)",B,0,/home/mykola/repos/kaggle_clicks/runs/20251221_184655_paper_full_grid_10pct_A4_bucket_foldB,A4_bucket,paper_full_grid_10pct_A4_bucket_foldB,False,0.35564053101102944,0.7507974779879206,0.39312108460811557,0.7536022650953947,0.36577796990790923,0.76190150380824
425,"A4 calendar windows on trailing (1, 2, 4, 8, 16, 24, 48, 96, 168)",A,0,/home/mykola/repos/kaggle_clicks/runs/20251221_184655_paper_full_grid_10pct_A4_calendar_foldA,A4_calendar,paper_full_grid_10pct_A4_calendar_foldA,False,0.37722094621813274,0.7473197570009996,0.391660015333779,0.7574364169327271,0.35808107902240643,0.7535619663426544
307,A4 event windows last50,A,0,/home/mykola/repos/kaggle_clicks/runs/20251221_190253_paper_full_grid_10pct_A4_event50_foldA,A4_event50,paper_full_grid_10pct_A4_event50_foldA,False,0.3769464740301469,0.7475099879779774,0.3881804943368807,0.755058954212256,0.3582311468833087,0.7535227909913954
354,"A4 calendar windows on trailing (1, 2, 4, 8, 16, 24, 48, 96, 168)",B,0,/home/mykola/repos/kaggle_clicks/runs/20251221_190252_paper_full_grid_10pct_A4_calendar_foldB,A4_calendar,paper_full_grid_10pct_A4_calendar_foldB,False,0.3561827974984202,0.7519294303986108,0.39196881703085806,0.7530737605252374,0.36777691827111525,0.7638988793823437
451,A4 event windows last50,B,0,/home/mykola/repos/kaggle_clicks/runs/20251221_191654_paper_full_grid_10pct_A4_event50_foldB,A4_event50,paper_full_grid_10pct_A4_event50_foldB,False,0.35597714573358286,0.7517246958760859,0.39472400576206956,0.7547633422632928,0.36900748756672935,0.7638500655810481
